Organization,Repository,Pull Request Id,Title,Source Branch,Target Branch,Created At,Closed At,Duration (Minutes),State,Author,Merged by,Commits,Changed Files,Changed Line,Code Inspection,Reviewers,Reviews,Labels,Yes_review,Same_Author_Merger
elastic,elasticsearch,41171,Log every use of ILM Move to Step API,ilm/log-move-to-step,master,2019-04-13 07:52:03,2019-04-16 05:23:45,4171,closed,gwbrown,gwbrown,3,2,7,0,2,7,":Core/Features/ILM, >non-issue, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41174,[DOCS] Deprecates transport settings,deprecate_settings_7_x,7.x,2019-04-13 08:46:10,2019-04-17 01:08:08,5301,closed,lcawl,lcawl,1,1,52,0,1,1,":Distributed/Network, >docs, v7.2.0",1,1
elastic,elasticsearch,41178,[Backport] Add an OpenID Connect authentication realm,oidc-realm-backport,7.x,2019-04-14 15:21:25,2019-04-15 18:41:17,1639,closed,jkakavas,jkakavas,1,69,7239,0,1,1,":Security/Authentication, >feature, backport, v7.2.0",1,1
elastic,elasticsearch,41179,Further clarify cluster.initial_master_nodes,2019-04-14-more-clarify-cluster-initial-master-nodes,master,2019-04-14 17:22:52,2019-04-14 18:39:51,76,closed,DaveCTurner,DaveCTurner,1,2,76,0,2,2,":Distributed/Cluster Coordination, >docs, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41183,fix the packer cache script,fix_packer_cache,master,2019-04-15 15:05:39,2019-04-17 14:58:11,2872,closed,atorok,atorok,2,1,5,0,2,3,":Core/Infra/Build, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41185,Remove Version.V_6_x_x constants use in security,remove-v6-constants/1,master,2019-04-15 16:46:12,2019-04-26 14:42:52,15716,closed,tvernum,tvernum,5,15,266,0,2,3,":Security/Security, >non-issue, v8.0.0",1,1
elastic,elasticsearch,41186,[ML] Unmute MachineLearningIT.testDeleteExpiredData,unmute_testdeleteexpireddata,master,2019-04-15 17:05:39,2019-04-16 17:16:24,1450,closed,droberts195,droberts195,2,1,1,0,1,4,":ml, >test-failure, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41187,Clean up clusters between tests,reduce-bwc-disk,master,2019-04-15 17:29:07,2019-04-18 14:51:11,4162,closed,atorok,atorok,1,1,2,0,2,5,":Core/Infra/Build, >non-issue, v6.7.2, v7.0.0, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41188,[FEATURE][ML] Change df-analytics config to accept single analysis,change-df-analytics-config-to-accept-single-analysis,feature-ml-data-frame-analytics,2019-04-15 18:24:12,2019-04-16 15:47:08,1282,closed,dimitris-athanasiou,dimitris-athanasiou,1,30,1090,0,2,5,":ml, :ml/Data Frame",1,1
elastic,elasticsearch,41191,"misspelling the ""_none_"" stopwords element",patch-6,7,2019-04-15 19:52:53,2019-04-15 21:09:47,76,closed,githubfromgui,cbuescher,1,1,2,0,2,2,":Search/Analysis, >docs, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,0
elastic,elasticsearch,41192,"replacing ""\_none_"" to _none_",patch-7,7,2019-04-15 19:54:22,2019-04-15 22:10:58,136,closed,githubfromgui,cbuescher,1,1,2,0,2,3,":Search/Analysis, >docs, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,0
elastic,elasticsearch,41193,[ML] Allow xpack.ml.max_machine_memory_percent higher than 100%,allow_max_ml_mem_200_percent,master,2019-04-15 20:07:17,2019-04-15 22:30:31,143,closed,droberts195,droberts195,1,2,31,0,1,1,":ml, >enhancement, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41197,Inline TransportReplAct#createReplicatedOperation,2019-04-15-inline-createReplicatedOperation,master,2019-04-15 22:10:33,2019-04-16 21:03:56,1373,closed,DaveCTurner,DaveCTurner,5,3,225,0,3,11,":Distributed/CRUD, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41198,Fix the rpm and deb names for version starting with 7.0.0,fix-download-location-pacakging-tests,master,2019-04-15 22:15:23,2019-04-16 00:48:06,152,closed,atorok,atorok,1,1,12,0,2,3,":Core/Infra/Packaging, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41199,Add FIPS specific testclusters configuration,fix-reindex-fips,master,2019-04-15 22:49:35,2019-04-19 15:46:22,5336,closed,atorok,atorok,1,3,27,0,2,6,":Core/Infra/Build, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41202,Remove xpack dependencies from qa rest modules (#41134) (7.x backport),xpack_qa_test_module_7_dot_x,7.x,2019-04-15 23:28:22,2019-04-16 02:14:44,166,closed,martijnvg,martijnvg,1,34,346,0,1,1,":Core/Infra/Build, backport, v7.2.0",1,1
elastic,elasticsearch,41203,Fix intervals section of auto date-histogram docs,auto-date-histogram-intervals,master,2019-04-15 23:45:39,2019-04-16 00:27:39,42,closed,jasontedor,jasontedor,1,1,2,0,1,1,":Analytics/Aggregations, >docs, v6.7.1, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41205,Drop inline callouts from SQL conditional docs,docs_sql_conditional,master,2019-04-16 00:25:43,2019-04-17 02:47:40,1581,closed,nik9000,nik9000,1,1,31,0,1,1,":Search/SQL, >docs, v6.6.3, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41206,Decode functions for range field binary encoded doc values,feature/binary-range-decoder,feature-range-aggregations,2019-04-16 00:37:27,2019-05-08 03:31:34,31854,closed,not-napoleon,not-napoleon,16,17,1547,0,3,14,":Search/Mapping, >enhancement",1,1
elastic,elasticsearch,41207,Remove string usages of old transport settings (#40818),backport_strings,7.x,2019-04-16 00:47:02,2019-04-16 07:54:25,427,closed,tbrooks8,tbrooks8,1,4,16,0,1,1,":Distributed/Network, >non-issue, backport, v7.2.0",1,1
elastic,elasticsearch,41209,Always check for archiving broken index settings,archive-index-settings-already-upgraded,master,2019-04-16 01:57:40,2019-04-17 19:59:30,2521,closed,jasontedor,jasontedor,3,3,115,0,1,3,":Core/Infra/Settings, >bug, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41211,Add 'DO NOT TOUCH' warnings to disco settings docs,2019-04-15-discovery-settings-docs-warnings,master,2019-04-16 02:13:27,2019-04-16 03:22:11,68,closed,DaveCTurner,DaveCTurner,1,1,68,0,1,1,":Distributed/Cluster Coordination, >docs, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41214,[7.x] Log every use of ILM Move to Step API (#41171),backport/7.x/pr-41171,7.x,2019-04-16 05:24:16,2019-04-16 07:20:37,116,closed,gwbrown,gwbrown,1,2,7,0,0,0,backport,0,1
elastic,elasticsearch,41215,[7.0] Log every use of ILM Move to Step API (#41171),backport/7.0/pr-41171,7,2019-04-16 05:24:32,2019-04-16 07:20:31,115,closed,gwbrown,gwbrown,1,2,7,0,0,0,backport,0,1
elastic,elasticsearch,41216,[6.7] Log every use of ILM Move to Step API (#41171),backport/6.7/pr-41171,6.7,2019-04-16 05:24:49,2019-04-16 07:20:24,115,closed,gwbrown,gwbrown,1,2,7,0,0,0,backport,0,1
elastic,elasticsearch,41217,[7.x] Check allocation rules are cleared after ILM Shrink (#41170),backport/7.x/pr-41170,7.x,2019-04-16 05:28:57,2019-04-17 00:25:52,1136,closed,gwbrown,gwbrown,1,1,5,0,0,0,backport,0,1
elastic,elasticsearch,41218,[7.0] Check allocation rules are cleared after ILM Shrink (#41170),backport/7.0/pr-41170,7,2019-04-16 05:29:12,2019-04-17 00:25:46,1136,closed,gwbrown,gwbrown,1,1,5,0,0,0,backport,0,1
elastic,elasticsearch,41219,[6.7] Check allocation rules are cleared after ILM Shrink (#41170),backport/6.7/pr-41170,6.7,2019-04-16 05:29:26,2019-04-17 00:25:40,1136,closed,gwbrown,gwbrown,1,1,5,0,0,0,backport,0,1
elastic,elasticsearch,41221,Add next_execution to SLM policy metadata,slm-show-next-execution,snapshot-lifecycle-management,2019-04-16 06:30:47,2019-04-17 03:17:00,1246,closed,dakrone,dakrone,3,5,63,0,1,2,:Core/Features/ILM,1,1
elastic,elasticsearch,41226,Fix Has Privilege API check on restricted indices,has_privilege_restricted_index,master,2019-04-16 07:01:21,2019-04-25 18:02:11,13620,closed,albertzaharovits,albertzaharovits,11,4,189,0,2,10,":Security/Authorization, >bug, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41227,Purge Rollup doc ID upgrade code from 8.0,rollup_remove_id_upgrade,master,2019-04-16 07:20:57,2019-04-18 04:44:51,2723,closed,polyfractal,polyfractal,5,20,553,0,1,1,":Analytics/Rollup, >refactoring, v8.0.0",1,1
elastic,elasticsearch,41229,Deprecate old transport settings,backport_deprecate,7.x,2019-04-16 07:58:30,2019-04-16 12:43:10,284,closed,tbrooks8,tbrooks8,1,4,42,0,1,1,":Distributed/Network, >non-issue, backport, v7.2.0",1,1
elastic,elasticsearch,41230,[Backport 7.x] Fix broken test on FIPS for specific seed,backport/7.x/40939-Fix-broken-test-on,7.x,2019-04-16 08:21:30,2019-04-26 14:43:49,14782,closed,tvernum,tvernum,3,1,11,0,0,0,backport,0,1
elastic,elasticsearch,41232,[7.x] Expand beats_system role privileges (#40876),backport/7.x/pr-40876,7.x,2019-04-16 10:25:31,2019-04-16 12:17:06,111,closed,ycombinator,ycombinator,1,2,40,0,0,0,backport,0,1
elastic,elasticsearch,41233,Task to generate Painless API's per context,docgen,master,2019-04-16 10:31:09,2019-04-24 01:10:47,10959,closed,jdconrad,jdconrad,30,362,16704,0,5,46,":Core/Infra/Scripting, >docs, >enhancement, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41238,[DOCS] Update documentation for the Go client,update_go_client_docs,master,2019-04-16 15:37:12,2019-04-17 01:25:33,588,closed,karmi,karmi,1,1,12,0,1,1,":Docs, >docs",1,1
elastic,elasticsearch,41241,Highlight the use of single-node discovery in docker docs,ywelsch-single-disco,master,2019-04-16 16:57:07,2019-05-08 16:28:28,31651,closed,ywelsch,ywelsch,1,1,3,0,1,1,":Distributed/Cluster Coordination, >docs, v7.0.2, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41242,[FEATURE][ML] Rename number_neighbors to n_neighbors,rename-number-neighbors-to-k,feature-ml-data-frame-analytics,2019-04-16 17:00:15,2019-04-19 00:01:47,3301,closed,dimitris-athanasiou,dimitris-athanasiou,2,5,60,0,1,1,":ml, :ml/Data Frame",1,1
elastic,elasticsearch,41243,SQL: Tweak pattern matching in SYS TABLES,fix-40775,master,2019-04-16 17:02:02,2019-04-17 01:49:02,527,closed,costin,costin,2,2,52,0,2,2,":Search/SQL, >bug, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41245,Remove pending deletions workaround,fix_lucene_directory_pending_files_remove_workaround,master,2019-04-16 18:16:29,2019-04-17 14:40:40,1224,closed,henningandersen,henningandersen,1,8,54,0,1,2,":Distributed/CRUD, >non-issue, v8.0.0",1,1
elastic,elasticsearch,41247,SQL: Translate MIN/MAX on keyword fields as FIRST/LAST,fix-min-max,master,2019-04-16 19:41:04,2019-04-17 02:39:55,418,closed,matriv,matriv,3,3,45,0,2,4,":Search/SQL, >bug, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41248,[ML-DataFrame] Refactorings and tidying,small-tidy,master,2019-04-16 20:13:26,2019-04-17 22:56:31,1603,closed,davidkyle,davidkyle,3,14,112,0,1,1,":ml/Data Frame, >refactoring, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41249,Do not create missing directories in readonly repo,2019-04-16-do-not-recreate-missing-directories-in-readonly-repos,master,2019-04-16 20:29:59,2019-04-17 16:34:08,1204,closed,DaveCTurner,DaveCTurner,2,6,81,0,2,6,":Distributed/Snapshot/Restore, >bug, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41250,Test that join validation checks the cluster UUID,2019-04-16-41063-port-to-master,master,2019-04-16 21:03:19,2019-04-17 00:01:22,178,closed,DaveCTurner,DaveCTurner,1,1,43,0,1,1,":Distributed/Cluster Coordination, >non-issue, v8.0.0",1,1
elastic,elasticsearch,41251,Improve the configuration time if the build,improove-build-config-time,master,2019-04-16 21:22:04,2019-04-19 14:55:10,3933,closed,atorok,atorok,1,1,61,0,3,5,":Core/Infra/Build, >non-issue, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41252,Convert repository-hdfs to testclusters,testclusters-repository-hdfs,master,2019-04-16 21:33:18,2019-04-19 15:34:24,3961,closed,atorok,atorok,2,2,128,0,2,6,":Core/Infra/Build, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41253,Add Bulk Delete Api to BlobStore (#40322),40322-7.x,7.x,2019-04-16 21:37:00,2019-04-17 00:19:06,162,closed,original-brownbear,original-brownbear,1,6,187,0,1,1,":Distributed/Snapshot/Restore, >enhancement, backport",1,1
elastic,elasticsearch,41254,SQL: Allow current_date/time/timestamp to be also used as a function escape pattern,fix-41240,master,2019-04-16 21:39:26,2019-04-17 16:12:12,1112,closed,matriv,matriv,2,10,899,0,3,8,":Search/SQL, >bug, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41257,Mute TestClustersPluginIT.testMultiNode,mute_test_multi_node,master,2019-04-16 22:44:41,2019-04-16 23:44:18,59,closed,henningandersen,henningandersen,1,1,2,0,1,1,":Core/Infra/Build, >test-mute, v8.0.0",1,1
elastic,elasticsearch,41258,SQL: Fix LIMIT bug in agg sorting,fix-40984,master,2019-04-16 23:30:11,2019-04-17 04:40:30,310,closed,costin,costin,2,2,27,0,1,2,":Search/SQL, >bug, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41261,Fix error applying `ignore_malformed` to boolean values,fix-11498,master,2019-04-17 00:42:52,2019-04-18 01:44:08,1501,closed,cbuescher,cbuescher,3,2,92,0,2,9,":Search/Mapping, >bug, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41262,[ML-DataFrame] Resolve random test failure using deterministic name,checkpoint-test,master,2019-04-17 01:06:05,2019-04-17 17:01:16,955,closed,davidkyle,davidkyle,1,1,4,0,1,1,":ml/Data Frame, >test, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41266,[DOCS] Remove inline callouts in JDBC docs for Asciidoctor migration,fix-asciidoctor-errors-jbdc,master,2019-04-17 02:33:16,2019-04-22 22:07:53,8374,closed,jrodewig,jrodewig,1,1,19,0,3,2,":Docs, :Search/SQL, >docs, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41269,Backport FullClusterRestart tests for 7.0,7_0_fullcluster_backport,7,2019-04-17 03:25:50,2019-04-18 04:36:17,1510,closed,jakelandis,jakelandis,3,4,543,0,0,1,,1,1
elastic,elasticsearch,41270,Docs: Drop inline callouts from two SQL pages,docs_inline_callouts_sql_type_conversion,master,2019-04-17 03:52:07,2019-04-17 04:27:52,35,closed,nik9000,nik9000,1,2,72,0,1,2,":Search/SQL, >docs, v6.5.5, v6.6.3, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41271,Assert TransportReplicationActions acquire permits,2019-04-16-assert-replication-action-runs-under-permit,master,2019-04-17 04:20:52,2019-04-18 03:54:55,1414,closed,DaveCTurner,DaveCTurner,3,12,116,0,3,11,":Distributed/CRUD, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41272,Cleanup exceptions thrown during RollupSearch,rollup_search_error_bugfix,master,2019-04-17 04:26:55,2019-05-09 01:37:44,31510,closed,polyfractal,polyfractal,3,5,198,0,2,7,":Analytics/Rollup, >bug, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41275,Unified highlighter should ignore terms that target the _id field,bug/disable_id_field_higlighting,master,2019-04-17 06:25:05,2019-04-19 05:30:52,2825,closed,jimczi,jimczi,1,2,28,0,1,3,":Search/Highlighting, >bug, v6.7.2, v7.0.1, v7.2.0",1,1
elastic,elasticsearch,41276,[DOCS] Remove inline callouts in SQL Command docs for Asciidoctor migration,fix-asciidoctor-errors-sql-commands,master,2019-04-17 07:02:11,2019-04-22 22:22:42,8120,closed,jrodewig,jrodewig,2,4,18,0,3,6,":Docs, :Search/SQL, >docs, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41277,Fix gc log location for bats test,packaging_tests_gclog,master,2019-04-17 07:07:11,2019-04-19 16:42:56,3455,closed,rjernst,rjernst,3,3,16,0,1,2,":Core/Infra/Packaging, >test, v8.0.0",1,1
elastic,elasticsearch,41278,[ML] Adds progress reporting for transforms,feature/ml-df-calculate-docs-left,master,2019-04-17 07:09:13,2019-04-25 21:54:07,12404,closed,benwtrent,benwtrent,16,28,1548,0,3,50,":ml/Data Frame, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41280,Fix unmapped field handling in the composite aggregation,bug/composite_unmapped_field,master,2019-04-17 07:38:24,2019-04-19 05:48:23,2769,closed,jimczi,jimczi,2,2,109,0,2,3,":Analytics/Aggregations, >bug, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41282,Rebase keyed JSON ordinals to start from zero.,rebase-global-ords,object-fields,2019-04-17 09:41:20,2019-04-18 03:43:53,1082,closed,jtibshirani,jtibshirani,5,9,165,0,2,6,":Search/Mapping, >enhancement",1,1
elastic,elasticsearch,41283,Remove dedicated SSL network write buffer,support_rolling_writes,master,2019-04-17 10:43:20,2019-04-26 05:30:17,12646,closed,tbrooks8,tbrooks8,8,22,809,0,4,7,":Security/Network, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41284,[Backport] Use alias name from rollover request to query indices stats (#40774),40771-backport-7x,7.x,2019-04-17 11:05:34,2019-04-17 13:15:06,129,closed,bizybot,bizybot,1,3,289,0,0,0,backport,0,1
elastic,elasticsearch,41285,[Backport] Use alias name from rollover request to query indices stats (#40774),40771-backport-70,7,2019-04-17 11:08:04,2019-04-17 13:15:27,127,closed,bizybot,bizybot,1,3,289,0,0,0,backport,0,1
elastic,elasticsearch,41286,[Backport] Use alias name from rollover request to query indices stats (#40774),40771-backport-67,6.7,2019-04-17 11:16:42,2019-04-17 20:15:41,538,closed,bizybot,bizybot,1,3,292,0,0,0,backport,0,1
elastic,elasticsearch,41287,[Backport] put mapping authorization for alias with write-index and multiple read indices (#40834),40831-backport-7x,7.x,2019-04-17 11:23:43,2019-04-17 13:25:34,121,closed,bizybot,bizybot,1,3,164,0,0,0,backport,0,1
elastic,elasticsearch,41288,[Backport] put mapping authorization for alias with write-index and multiple read indices (#40834),40831-backport-70,7,2019-04-17 11:25:31,2019-04-17 13:15:53,110,closed,bizybot,bizybot,1,3,164,0,0,0,backport,0,1
elastic,elasticsearch,41289,[Backport] put mapping authorization for alias with write-index and multiple read indices (#40834),40831-backport-67,6.7,2019-04-17 11:28:36,2019-04-17 20:15:19,526,closed,bizybot,bizybot,1,3,164,0,0,0,backport,0,1
elastic,elasticsearch,41290,Allow non-exact query types on the root JSON field.,json-fields-query-types,object-fields,2019-04-17 13:31:02,2019-04-18 07:47:58,1096,closed,jtibshirani,jtibshirani,1,3,60,0,2,10,":Search/Mapping, >enhancement",1,1
elastic,elasticsearch,41293,[DOCS] change source and dest to be nested and add a query to the example,df-ref-source,master,2019-04-17 16:19:16,2019-04-23 20:38:36,8899,closed,hendrikmuhs,hendrikmuhs,2,1,22,0,2,2,":ml/Data Frame, >docs, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41297,Adds 6.7.2 release notes,release-notes-6-7-2,6.7,2019-04-17 17:18:06,2019-04-23 17:41:47,8663,closed,colings86,colings86,2,1,98,0,5,2,":Docs, >docs, v6.7.2",1,1
elastic,elasticsearch,41301,Clean up Node#close. (#39317),backport/39317/7.x,7.x,2019-04-17 20:51:23,2019-04-17 23:10:54,139,closed,jpountz,jpountz,1,14,363,0,0,0,backport,0,1
elastic,elasticsearch,41302,ProfileScorer should propagate `setMinCompetitiveScore`. (#40958),backport/40958/7.x,7.x,2019-04-17 20:55:20,2019-04-17 23:11:15,135,closed,jpountz,jpountz,1,4,134,0,0,0,backport,0,1
elastic,elasticsearch,41303,ProfileScorer should propagate `setMinCompetitiveScore`. (#40958),backport/40958/7.0,7,2019-04-17 20:55:39,2019-04-17 23:11:06,135,closed,jpountz,jpountz,1,4,134,0,0,0,backport,0,1
elastic,elasticsearch,41306,Disable composePull only if it exists,fix-non-docker-build,master,2019-04-17 22:46:09,2019-04-18 15:50:50,1024,closed,atorok,atorok,1,1,2,0,1,2,":Core/Infra/Build, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41309,[DOCS] Remove inline callouts in SQL Functions/Operators docs for Asciidoctor migration,fix-asciidoctor-errors-sql-functions,master,2019-04-17 23:57:25,2019-04-22 22:33:56,7116,closed,jrodewig,jrodewig,1,6,164,0,2,2,":Docs, :Search/SQL, >docs, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41310,Fix Broken Index Shard Snapshot File Preventing Snapshot Creation,41304,master,2019-04-18 00:09:53,2019-04-19 00:33:52,1463,closed,original-brownbear,original-brownbear,12,3,127,0,3,25,":Distributed/Snapshot/Restore, >bug, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41311,Move the policy class to xpack core module.,move_policy_to_xpack_core,enrich,2019-04-18 00:31:00,2019-04-18 00:54:11,23,closed,martijnvg,jbaiera,1,6,18,0,2,1,":Core/Features/Ingest, >non-issue",1,0
elastic,elasticsearch,41313,[7.x] Extract template management from Watcher (#41169),backport/7.x/pr-41169,7.x,2019-04-18 01:07:35,2019-04-18 04:42:37,215,closed,gwbrown,gwbrown,1,5,613,0,0,0,backport,0,1
elastic,elasticsearch,41314,Fixing missing link on session_token,BobBlank12-patch-1,7,2019-04-18 03:43:26,2019-04-18 06:06:04,142,closed,BobBlank12,BobBlank12,1,1,4,0,0,0,>docs,0,1
elastic,elasticsearch,41315,Handle Bulk Requests on Write Threadpool (#40866),40866-7.x,7.x,2019-04-18 03:44:23,2019-04-18 14:10:24,626,closed,original-brownbear,original-brownbear,1,5,47,0,1,1,":Distributed/Network, >bug, backport",1,1
